title,label
 Trump Just Said The Most Racist Thing Imaginable About Latino Immigrants,FAKE
 GOP Senator DESPERATELY Worried About Trump’s Mental Stability; Texts CNN During Press Conference (VIDEO),FAKE
 Trump PANICKING As Father Of Slain SEAL Demands Investigation Into His Botched Yemen Raid,FAKE
" Trump’s Shady ‘Charity’ Hurt Children, And This is How",FAKE
"Factbox: Trump's government shutdown threat, looming debt ceiling",TRUE
U.S. Senate passes bill to fund government through September,TRUE
" Trump F**ks Up His First Raid, Gets Navy Seal KILLED For the DUMBEST Reason (DETAILS)",FAKE
 Trump Finally Watched Alec Baldwin Mock His Russia Pee Party On SNL And Went BALLISTIC On Twitter,FAKE
" John Cleese NAILS Stupidity Of Trump’s London Tweets, Trump Fan Responds And Humiliates Himself",FAKE
" Florida GOP Official Tried To Murder A Teen With A Claw Hammer, Refuses To Resign",FAKE
We don't know what Trump has decided on Paris climate deal: Germany,TRUE
"Trump says Obamacare in 'death spiral,' urges Congress to act",TRUE
U.S. House approves bill to preserve insurance expert on regulatory panel,TRUE
Mattis signs orders to send additional troops to Afghanistan,TRUE
 ‘I’m Very Angry’: Dems ‘Outraged’ With Comey After Details Revealed In Classified Briefing,FAKE
Trump's budget proposes converting some military grants to loans,TRUE
Trump rejects future in pulling out of Paris climate pact: Obama,TRUE
 Ruth Bader Ginsburg Makes America A Promise And It Could Help Save Democracy,FAKE
Democrat Sen. Wyden warns of diminishing potential for tax reform,TRUE
Four Republican senators say they cannot support healthcare bill,TRUE
Q&A: What we know about U.S. probes of Russian meddling in 2016 election,TRUE
"Trump, South Korea's Moon agree to boost defenses: White House",TRUE
U.S. visas to six Muslim nations drop after Supreme Court backs travel ban,TRUE
 Bernie Bursts Out Laughing After Trump Unknowingly Praises Australia’s Universal Health Care (VIDEO),FAKE
Oracle Co-CEO questions policies on student visas,TRUE
Lordy! Ex-FBI chief sets Twitter abuzz but @realDonaldTrump is silent,TRUE
U.S. Senate confirms Trump trade representative ahead of NAFTA talks,TRUE
U.S. tax cuts won't make housing more affordable: analysts,TRUE
 Racist Far-Right Media BLASTS CNN On Ft. Lauderdale Shooter And Royally F*cks Up (IMAGES),FAKE
U.S. farm groups oppose Trump's cuts to agriculture spending,TRUE
 Missouri State Rep. Has DUMBEST Idea EVER For ‘Helping’ Unarmed People In State Capitol (IMAGE),FAKE
 Hypocrite Ivanka Gets SKEWERED For Approving Dad’s Move To Kill Obama Pay Equality Rules,FAKE
Federal judge in Hawaii expands block on Trump travel ban,TRUE
"Typical U.S. family earning $100,000 to get $1,000 tax cut under Trump plan: aide",TRUE
" While Everyone Was Distracted, Here Are Five Ways Trump Just Moved To F*ck Over Middle America",FAKE
"Justice Department, ex-Obama lawyers duel over Arpaio pardon",TRUE
 WATCH: Van Jones Says EXACTLY What Needs To Be Said About Tonight’s Election Results In This Video,FAKE
Trump says 'not distracted' by NFL protests,TRUE
"After Alabama upset, Democrats see new prospects in U.S. South",TRUE
 State Department Official Says Trump Acted like a “Drunk Tourist” in Europe,FAKE
" SNL Usually Makes Us Laugh, Tonight They Made Us Cry And Hope For The Future (VIDEO)",FAKE
" Trump Takes Credit For Republican ‘Win’ In Georgia, And Gets Brutally Humiliated With Math",FAKE
 Black Military Veteran Denied Meal Because White Trump Supporter Questioned His Service,FAKE
 Congressional Black Caucus Formulates Battle Plan For Trump Resistance,FAKE
U.S. lobbying trade group urges Congress to revamp disclosure laws,TRUE
 HOLY F*CK: Trump Literally Has A White Nationalist Writing His Executive Orders,FAKE
 BUSTED: Donald Trump Protected Known Cocaine Trafficker (VIDEO),FAKE
 GOP In CHAOS As Obamacare Vote Goes Down In Flames (DETAILS),FAKE
 Alec Baldwin Beat Sean Spicer Over The Head With Sean Hannity AND Gave Us Hope In One Epic Tweetstorm (TWEETS),FAKE
 Satanists Brilliantly Troll Anti-Gay Baker By Requesting A Birthday Cake For Lucifer (VIDEO),FAKE
Washington talks end without agreement on Israeli settlements,TRUE
 BREAKING: Republican House Intel Chair THREATENS The Press After Asking About Russia (VIDEO),FAKE
Senators grill U.S. education secretary on proposal to slash budget,TRUE
" Trump’s Making It Harder To Sign Up For Obamacare On Purpose, Even If The GOP Doesn’t Pass Anything",FAKE
 This Hilarious Campaign Ad Shows Voters How They Can Avoid Scandalous Elected Officials,FAKE
FBI's Comey on Trump travel ban: 'citizenship alone' not threat indicator,TRUE
 WAPO: Trump Planning To Go Around Senate To Replace Sessions With A Loyal Stooge,FAKE
More Americans want 'independent' investigation of Trump: Reuters/Ipsos poll,TRUE
 This 4-Year Old Tweet From Donald Trump Shows Us He’s AT LEAST As Perverted As Roy Moore,FAKE
Flynn declines Senate subpoena in Russia probe,TRUE
 Trump’s Ego Gets FLATTENED After He Claims Credit For Jobs Coming Back To United States,FAKE
Trump removes Scaramucci as communications director: NYT,TRUE
 Bernie Sanders Gets Brutally Honest On ‘Conan’ About Trump’s Tweets (VIDEO),FAKE
Factbox: What might be in Senate's mystery healthcare bill,TRUE
Democrats urge full review before Senate vote on Obamacare attack,TRUE
 Trump Unfairly Attacks Obamacare And Gets PULVERIZED On Twitter,FAKE
Trump ex-adviser Flynn yet to indicate whether he will honor subpoena: senator,TRUE
Factbox: Republicans to keep an eye on as Senate nears vote on tax bill,TRUE
Milwaukee County sheriff rescinds Homeland Security job: media,TRUE
 Ben & Jerry Tell Us Why Pulling Out Of Paris Climate Deal Was The Right Move,FAKE
Factbox: What's in the Republican tax cut plan Trump is promoting?,TRUE
 Keith Olbermann Begs Foreign Intel Agencies To Save Us From Trump (VIDEO),FAKE
Republicans call on new Trump chief of staff to fix White House chaos,TRUE
 Sean Penn TORE Steve Bannon To RIBBONS After Being Asked About About Working Together,FAKE
 Racist Chicago Cop Who Beat A Handcuffed Black Woman Found With Trove Of Slur-Filled Websites,FAKE
 WATCH: The New Man In Trump’s Life Is Kissing His A** Like Nobody Else Ever Has,FAKE
 Richard Branson: Trump Came To Me Broke And Vowing Revenge On Those Who Wouldn’t Give Him Money,FAKE
 Jason Chaffetz Prepares To Run For The Hills As The Russia Probe Heats Up (DETAILS),FAKE
"Trump to visit Slovenia, country of wife Melania's birth",TRUE
"Japan's Aso: Japan, U.S. agree to combat unfair trade practices",TRUE
 John McCain BLASTS Intel Chiefs For Their ‘Orwellian’ Silence During Hearing (VIDEO),FAKE
Bill proposes letting U.S. lawmakers carry guns anywhere except Capitol,TRUE
 Trump Tried To FIRE The Woman He Worked So Hard To Sleep With After She Spurned Him,FAKE
Trump tries to rally support for healthcare bill,TRUE
 Hillary Said We ‘Owe Donald Trump The Chance To Lead’ — Here Is Why She Is Dead Wrong,FAKE
Attorney General Sessions has lukewarm praise for FBI after Trump attack,TRUE
Federal judge partially lifts Trump's latest refugee restrictions,TRUE
"Hypothetically speaking, U.S. Admiral says ready for nuclear strike on China if Trump so ordered",TRUE
Number of U.S. visas to citizens of Trump travel ban nations drops,TRUE
 Neil deGrasse Tyson Just Went NUCLEAR On Twitter Against Trump’s Draconian Budget,FAKE
 Veterans: Cozy Trump Relationship With Russian Hackers “Cause For Alarm”,FAKE
" Trump Just Got Fined $10,000 For Improperly Using Trump Tower For Campaign Events",FAKE
 GOP Lobbyist Takes A COMPLETELY Unexpected Step In Order To Take Down Trump,FAKE
Texas governor draws criticism for joke about shooting journalists,TRUE
Trump not planning to invoke executive privilege for Comey testimony: NY Times,TRUE
" MAJOR Ad Vendor Bans Breitbart For Hate Speech, Trump LIVID",FAKE
House panel wants to know how climate change impacts the military,TRUE
Fannie Mae's Brooks to be nominated U.S. deputy Treasury secretary -Axios,TRUE
Russia's response to Trump leak reports: don't read U.S. newspapers,TRUE
Democrats sue to get documents on Trump's Washington hotel,TRUE
 Republicans Are Lashing Out At Trump Over His Disgusting Press Conference: ‘Apologize’,FAKE
White House aims to be forthright in Congress probes on Russia: spokesman,TRUE
Planned Parenthood protests aimed at House Republicans' offices,TRUE
 You Can’t Make This Sh*t Up: Kellyanne Conway Punched A Dude At Inaugural Ball (SCREENSHOTS),FAKE
 Maxine Waters Reveals The REAL Reason Pence Is Putting Up With Trump’s Madness,FAKE
 Most Corrupt Presidential Lawyer In History Is Terrified Of Trump’s Lying,FAKE
 Trump’s Former Accountant Breaks Silence To Shut Down Trump’s Tax Lies (VIDEO),FAKE
 New Info Reveals The TRUE Lengths Trump Went To In Order To Stop FBI’s Russia Probe,FAKE
"U.S. to search Russian consulate in San Francisco, says Moscow",TRUE
U.S. civil liberties group to challenge Trump's new travel ban,TRUE
"Trump ends 'Dreamer' immigration program, places onus on Congress",TRUE
U.S. Senate Democrats seek details on possible Comey funding request,TRUE
 Tonight’s ‘Saturday Night Live’ Is Sure To Make Trump Foam At The Mouth,FAKE
Republican Senator Cruz pushes 15-20 percent corporate tax rate,TRUE
Top court exempts church-affiliated hospitals from pension law,TRUE
"House panel seeking more testimony from FBI, NSA chiefs in Russia probe",TRUE
INSTANT VIEW: Reactions to grand jury subpoenas regarding Donald Trump Jr.,TRUE
"One U.S. attack is not enough, says Syrian opposition",TRUE
 Doctors Can Lie To Pregnant Women If This Republican Gets His Way; Already PASSED Committee,FAKE
 Another Trump Official Decides It’s A REALLY Good Time To Resign,FAKE
Republicans plan healthcare vote; Obama and TV host denounce bill,TRUE
 NATO Ambassador Just SHAMED Trump – Had To Educate Him On How NATO Works,FAKE
 Trump’s Revolting ‘Hot Mic’ Moment Has Just Blown His Campaign And The GOP To Bits (VIDEO),FAKE
"VP Pence, in the Baltics, voices support for mutual defense in NATO",TRUE
 This AWESOME Book Tells Us Everything We’ll Ever Need To Know About ‘Respecting’ Trump,FAKE
 Trump Whines About ‘Illegal Leaks’ About His Administration’s Wrongdoings And Gets CREAMED (TWEETS),FAKE
White House vows quick action as Harvey aid estimates soar,TRUE
 Dem Senator On Trump World: ‘They Lie As Easily As They Breathe’ (VIDEO),FAKE
 WATCH: Elizabeth Warren OWNS Trump In Scathing Defense Of Rep. John Lewis,FAKE
"Taiwan the most important issue in Sino-U.S. ties, China's Xi tells Trump",TRUE
"Republican Senator Lee undecided on tax bill, seeks child credit changes: aide",TRUE
 Obama Eyeing Digital Media Career Post-Presidency,FAKE
"Trump was being a gentleman, UK's May says on holding hands",TRUE
 Sarah Palin Could Be Trump’s Ambassador To Canada And Canadians Are NOT Liking It (TWEETS),FAKE
Trump says to spend extra day in Philippines during Asia trip,TRUE
 DNC Chair Not Holding Back On GOP: ‘They Don’t Give A Sh*t About People’ (VIDEO),FAKE
 Intel Committee Member: ‘Innocent People Don’t Ask For Immunity’ (VIDEO),FAKE
" An 11-Year Old Girl Interviewed Hillary, And Her Answers Are Beautiful",FAKE
 All Six Oscar Nominees For Best Foreign Film SLAM Trump And His Hate In Epic Letter,FAKE
"EPA says website undergoing makeover to match Trump, Pruitt views",TRUE
 Shocking Ad Shows How Trump’s Racist Campaign Is RUINING Children’s Lives (VIDEO),FAKE
"Factbox: What's in tax bill from Trump, House Republicans?",TRUE
" In Unprecedented Endorsement, Non-Partisan Humane Society Has BRUTAL Words For Trump (VIDEO)",FAKE
 KKK Leader Threatens To ‘Burn’ A ‘N****r’ Journalist During Off-The-Rails Interview,FAKE
 Trump Just Threatened To ‘Send In The Feds’ To March On Obama’s Hometown (TWEETS),FAKE
" John McCain Says There’s A Much Bigger Threat To Us Than ISIS, And Trump Will HATE It",FAKE
" Kid Rock Just Had His First Political Rally, And It Was Worse Than You’d Imagine (VIDEO)",FAKE
 Beef Jerky Company Just Bit Off More Than It Can Chew With Direct Appeal To Nazis (VIDEO),FAKE
"Trump, Republicans face tricky task of averting U.S. government shutdown",TRUE
U.S. Commerce chief says expanded North Korean sanctions show China's waning support: CNBC,TRUE
 WATCH: Trump ‘Honors’ Black History Month By Praising Himself And Attacking The Media,FAKE
White House lawyer Cobb predicts quick end to Mueller probe,TRUE
Former President Carter hospitalized over dehydration in Canada,TRUE
Factbox: U.S. industry wish list in Trump regulation overhaul,TRUE
Senate confirms FCC chairman to new five-year term,TRUE
Wilbur Ross seeks bigger budget for trade enforcement,TRUE
White House says Trump not eying corporate tax rate phase-in,TRUE
 ‘Losers’: Kellyanne Conway Responds To Clinton Campaign Joining Recount Efforts,FAKE
"McDonald's deletes Trump tweet, says Twitter account compromised",TRUE
 Exasperated Anderson Cooper Tells Trump Supporter What We’ve All Been Thinking (VIDEO),FAKE
EPA chief visits Indiana waste site amid proposed budget cuts,TRUE
 Hillary Just Showed The Whole World That She Can STILL Kick Trump’s A** (IMAGE),FAKE
 One Of Trump’s ‘Very Fine People’ Extradited To Charlottesville After Brutal Assault,FAKE
"Senate panel snubs Trump's pick to run EXIM, OKs other nominees",TRUE
'Can I get it to go?' Canada's Trudeau charms  Manila while ordering fried chicken,TRUE
Russia says Trump's 'aggressive' stance on Iran doomed to fail,TRUE
Exclusive: Trump counterterrorism strategy urges allies to do more,TRUE
Trump 'Buy American' edict may have little impact on U.S. steel,TRUE
Russia notifies intent to suspend communication channel: coalition official,TRUE
Putin offers transcript to prove Trump did not pass Russia secrets,TRUE
Republican tax plan may mean slightly less grand sports stadiums,TRUE
Trump budget cut bid would make it 'impossible' for U.N.: spokesman,TRUE
 Trump’s Moronic ‘FAKE NEWS’ Attacks Accidentally Send New York Times Subscriptions ‘Though The Roof’,FAKE
 REPORT: Foreign Leaders Forced To Praise Trump’s Electoral Win To Get Him To Have A Conversation,FAKE
 Betsy Devos Just Put A For-Profit Credit Card Exec In Charge Of Federal Student Aid Program,FAKE
"Connecticut attorney general, others ask Equifax to stop collecting fees",TRUE
 New Poll Leaves Trump Camp Terrified As Even TEXAS Leans Hillary,FAKE
 Auto Company HUMILIATES Trump For Bragging That He’s Responsible For Their Job Creation In America,FAKE
 ANOTHER Trump Adviser Under Investigation For Russian Ties,FAKE
Donald Trump Jr. adds Washington lawyer to legal team,TRUE
California sues Trump administration over border wall,TRUE
 Donald Trump Jr. Says Bragging About Sexual Assault Is Just ‘A Fact Of Life’,FAKE
 WATCH: Trump Admits America Will Pay For His Dumb $25 Billion Wall,FAKE
 Trump’s ‘Grab Them By The P***y’ Nature Reappeared During Meeting With Japanese Prime Minister,FAKE
